Group No,Group Name,Name,Sub Name,Repeater Call Sign,Gateway Call Sign,Frequency,Dup,Offset,Mode,TONE,Repeater Tone,RPT1USE,Position,Latitude,Longitude,UTC Offset
17,USA Northeast,Hauppauge,New York,WD2NY  C,WD2NY  G,144.98,DUP+,2.5,DV,OFF,88.5Hz,YES,Approximate,40.807167,-73.179333,-5:00
17,USA Northeast,Hemlock,New York,K2BWK  B,K2BWK  G,443.5,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,42.7695,-77.546333,-5:00
17,USA Northeast,Hemlock,New York,K2BWK  C,K2BWK  G,147.375,DUP+,0.6,DV,OFF,88.5Hz,YES,Approximate,42.7695,-77.546333,-5:00
17,USA Northeast,New York,New York,K2DIG  B,K2DIG  G,445.275,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,40.7485,-73.985667,-5:00
17,USA Northeast,Thiells,New York,KD2EQY B,KD2EQY G,449.675,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,41.21,-74.01,-5:00
17,USA Northeast,Tuxedo Park,New York,K9RRD  B,K9RRD  G,444.75,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,41.205,-74.196167,-5:00
17,USA Northeast,Valhalla,New York,W2ECA  B,W2ECA  G,448.1875,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,41.080333,-73.806667,-5:00
17,USA Northeast,Westbury,New York,NC2EC  B,NC2EC  G,448.575,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,40.76,-73.56,-5:00
17,USA Northeast,Westbury,New York,NC2EC  C,NC2EC  G,146.67,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,40.76,-73.56,-5:00
17,USA Northeast,Cincinnati,Ohio,K8BIG  B,K8BIG  G,444,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,39.125167,-84.498833,-5:00
17,USA Northeast,Cincinnati,Ohio,K8BIG  C,K8BIG  G,145.35,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,39.125167,-84.498833,-5:00
17,USA Northeast,Cleveland,Ohio,WB8THD B,WB8THD G,442.325,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,41.501,-81.695167,-5:00
17,USA Northeast,Cleveland,Ohio,WB8THD C,WB8THD G,145.35,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,41.501,-81.695167,-5:00
17,USA Northeast,Columbus,Ohio,W8CMH  B,W8CMH  G,444,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,39.999833,-82.999833,-5:00
17,USA Northeast,Columbus,Ohio,W8CMH  C,W8CMH  G,145.49,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,39.999833,-82.999833,-5:00
17,USA Northeast,Columbus,Ohio,W8DIG  B,W8DIG  G,442.65,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,40.079667,-82.914833,-5:00
17,USA Northeast,Columbus,Ohio,W8DIG  C,W8DIG  G,145.39,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,40.079667,-82.914833,-5:00
17,USA Northeast,Dayton,Ohio,W8HEQ  B,W8HEQ  G,444.0875,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,39.848167,-84.099333,-5:00
17,USA Northeast,Dayton,Ohio,W8HEQ  C,W8HEQ  G,145.27,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,39.848167,-84.099333,-5:00
17,USA Northeast,Dayton,Ohio,W8RTL  B,W8RTL  G,443.05,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,39.595667,-83.895167,-5:00
17,USA Northeast,Dayton,Ohio,W8RTL  C,W8RTL  G,147.105,DUP+,0.6,DV,OFF,88.5Hz,YES,Approximate,39.595667,-83.895167,-5:00
17,USA Northeast,Hamilton,Ohio,W8RNL  B,W8RNL  G,442.625,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,39.393,-84.606333,-5:00
17,USA Northeast,Hamilton,Ohio,W8RNL  C,W8RNL  G,145.16,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,39.393,-84.606333,-5:00
17,USA Northeast,Lima,Ohio,KT8APR B,KT8APR G,443.625,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,40.7475,-84.131833,-5:00
17,USA Northeast,Lorain,Ohio,WB8LUT B,WB8LUT G,443.6,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,41.252817,-82.085817,-5:00
17,USA Northeast,Newport,Ohio,W8ORG  B,W8ORG  G,443.6,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,39.4,-81.25,-5:00
17,USA Northeast,Oregon,Ohio,KD8QOF B,KD8QOF G,444.25,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,41.683333,-83.413667,-5:00
17,USA Northeast,Stone Creek,Ohio,W8ZX   B,W8ZX   G,444.825,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,40.3855,-81.518833,-5:00
17,USA Northeast,Stoutsville,Ohio,W8BAP  B,W8BAP  G,443.0625,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,39.615667,-82.772333,-5:00
17,USA Northeast,Stoutsville,Ohio,W8BAP  C,W8BAP  G,145.13,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,39.615667,-82.772333,-5:00
17,USA Northeast,Toledo,Ohio,W8HHF  B,W8HHF  G,442.75,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,41.651167,-83.535167,-5:00
17,USA Northeast,Wilmington,Ohio,W8GO   B,W8GO   G,442.15,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,39.444167,-83.840167,-5:00
17,USA Northeast,Wilmington,Ohio,W8GO   C,W8GO   G,145.16,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,39.44,-83.85,-5:00
17,USA Northeast,Youngstown,Ohio,K8WGR  B,K8WGR  G,442.725,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,41.13,-80.74,-5:00
17,USA Northeast,Allentown,Pennsylv,W3OI   B,W3OI   G,445.025,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,40.56,-75.44,-5:00
17,USA Northeast,Allentown,Pennsylv,W3OI   C,W3OI   G,147.165,DUP+,0.6,DV,OFF,88.5Hz,YES,Approximate,40.56,-75.44,-5:00
17,USA Northeast,Atlantic,Pennsylv,K3AWS  C,K3AWS  G,147.15,DUP+,0.6,DV,OFF,88.5Hz,YES,Approximate,41.506333,-80.3095,-5:00
17,USA Northeast,Eagleville,Pennsylv,AA3E   B,AA3E   G,445.01875,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,40.15,-75.42,-5:00
17,USA Northeast,Greensburg,Pennsylv,WC3PS  B,WC3PS  G,442.15,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,40.311667,-79.494333,-5:00
17,USA Northeast,Greensburg,Pennsylv,WC3PS  C,WC3PS  G,145.44,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,40.311667,-79.494333,-5:00
17,USA Northeast,Greenville,Pennsylv,KB3WNO C,KB3WNO G,145.43,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,41.3805,-80.4132,-5:00
17,USA Northeast,NAZARETH,Pennsylv,W3OK   C,W3OK   G,145.11,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,40.741833,-75.336667,-5:00
17,USA Northeast,New Castle,Pennsylv,KB3YBB B,KB3YBB G,443.075,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,40.99,-80.34,-5:00
17,USA Northeast,Philadelphia,Pennsylv,K3PDR  B,K3PDR  G,445.18125,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,40.0825,-75.181167,-5:00
17,USA Northeast,Pittsburgh,Pennsylv,W3EXW  B,W3EXW  G,444.35,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,40.446167,-79.964167,-5:00
17,USA Northeast,Pittsburgh,Pennsylv,W3EXW  C,W3EXW  G,146.82,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,40.446167,-79.964167,-5:00
17,USA Northeast,Pocopson,Pennsylv,W3EOC  B,W3EOC  G,445.06875,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,39.908833,-75.656667,-5:00
17,USA Northeast,Pocopson,Pennsylv,W3EOC  C,W3EOC  G,146.49,DUP+,1,DV,OFF,88.5Hz,YES,Approximate,39.908833,-75.656667,-5:00
17,USA Northeast,University Park,Pennsylv,K3CR   C,K3CR   G,145.37,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,40.795167,-77.863667,-5:00
17,USA Northeast,Portsmouth,Rhode Is,W1AAD  C,W1AAD  G,145.3,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,41.575833,-71.238167,-5:00
17,USA Northeast,Alexandria,Virginia,W4HFH  B,W4HFH  G,442.06,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,38.822667,-77.1055,-5:00
17,USA Northeast,Alexandria,Virginia,W4HFH  C,W4HFH  G,145.38,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,38.822667,-77.1055,-5:00
17,USA Northeast,Hampton,Virginia,W4HPT  B,W4HPT  G,444.2125,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,37.02,-76.35,-5:00
17,USA Northeast,Hampton,Virginia,W4HPT  C,W4HPT  G,145.2,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,37.02,-76.35,-5:00
17,USA Northeast,Manassas,Virginia,W4OVH  B,W4OVH  G,442.5125,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,38.783667,-77.522333,-5:00
17,USA Northeast,Richmond,Virginia,W4FJ   B,W4FJ   G,443.7125,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,37.543,-77.469083,-5:00
17,USA Northeast,Richmond,Virginia,W4FJ   C,W4FJ   G,147.255,DUP+,0.6,DV,OFF,88.5Hz,YES,Approximate,37.543,-77.469083,-5:00
17,USA Northeast,Stafford,Virginia,WS4VA  B,WS4VA  G,447.275,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,38.349833,-77.4765,-5:00
17,USA Northeast,Stafford,Virginia,WS4VA  C,WS4VA  G,145.32,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,38.349833,-77.4765,-5:00
17,USA Northeast,Tysons Corner,Virginia,NV4FM  B,NV4FM  G,448.035,DUP-,5,DV,OFF,88.5Hz,YES,Approximate,38.905333,-77.216,-5:00
17,USA Northeast,Tysons Corner,Virginia,NV4FM  C,NV4FM  G,145.34,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,38.905333,-77.216,-5:00
17,USA Northeast,Summit Bechtel R,West Vir,WV8BSA B,WV8BSA G,441.8125,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,37.9,-81.13,-5:00
18,USA Southeast,Birmingham,Alabama,K4DSO  B,K4DSO  G,443.2,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,33.3905,-86.666,-6:00
18,USA Southeast,Birmingham,Alabama,K4DSO  C,K4DSO  G,145.41,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,33.3905,-86.666,-6:00
18,USA Southeast,Birmingham,Alabama,KI4SBB B,KI4SBB G,443.975,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,33.484333,-86.8095,-6:00
18,USA Southeast,Birmingham,Alabama,KI4SBB C,KI4SBB G,144.96,DUP+,2.5,DV,OFF,88.5Hz,YES,Approximate,33.484333,-86.8095,-6:00
18,USA Southeast,Birmingham,Alabama,KO4TM  B,KO4TM  G,442.075,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,33.43,-86.79,-6:00
18,USA Southeast,Clanton,Alabama,W4AEC  B,W4AEC  G,444.375,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,32.79,-86.57,-6:00
18,USA Southeast,Clanton,Alabama,W4AEC  C,W4AEC  G,145.18,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,32.79,-86.57,-6:00
18,USA Southeast,Fort Payne,Alabama,KI4SAY B,KI4SAY G,443.325,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,34.48,-85.6,-6:00
18,USA Southeast,Fort Payne,Alabama,KI4SAY C,KI4SAY G,145.44,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,34.48,-85.6,-6:00
18,USA Southeast,Gadsden,Alabama,K4RBC  B,K4RBC  G,444.775,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,34.0286,-85.997467,-6:00
18,USA Southeast,Gadsden,Alabama,K4RBC  C,K4RBC  G,145.49,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,34.0286,-85.997467,-6:00
18,USA Southeast,Greenville,Alabama,K4TNS  B,K4TNS  G,442.225,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,31.831,-86.609667,-6:00
18,USA Southeast,Greenville,Alabama,K4TNS  C,K4TNS  G,145.19,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,31.831,-86.609667,-6:00
18,USA Southeast,Huntsville,Alabama,KI4PPF B,KI4PPF G,443.375,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,34.737167,-86.5295,-6:00
18,USA Southeast,Huntsville,Alabama,KI4PPF C,KI4PPF G,145.43,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,34.737167,-86.5295,-6:00
18,USA Southeast,Magnolia Springs,Alabama,KI4SAZ B,KI4SAZ G,444.3,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,30.3815,-87.816833,-6:00
18,USA Southeast,Magnolia Springs,Alabama,KI4SAZ C,KI4SAZ G,145.31,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,30.3815,-87.816833,-6:00
18,USA Southeast,Mentone,Alabama,KI4SBC B,KI4SBC G,443.425,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,34.68,-86.57,-6:00
18,USA Southeast,Mobile,Alabama,W4IAX  B,W4IAX  G,444.9,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,30.6,-88.19,-6:00
18,USA Southeast,Mobile,Alabama,W4IAX  C,W4IAX  G,145.39,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,30.6,-88.19,-6:00
18,USA Southeast,Montgomery,Alabama,W4AP   B,W4AP   G,443.975,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,32.403667,-86.196833,-6:00
18,USA Southeast,Montgomery,Alabama,W4AP   C,W4AP   G,146.92,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,32.403667,-86.196833,-6:00
18,USA Southeast,Opelika,Alabama,W4LEE  C,W4LEE  G,147.375,DUP+,0.6,DV,OFF,88.5Hz,YES,Approximate,32.64,-85.39,-6:00
18,USA Southeast,Roanoke,Alabama,KJ4JNX B,KJ4JNX G,444.9,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,33.15,-85.36,-6:00
18,USA Southeast,Roanoke,Alabama,KJ4JNX C,KJ4JNX G,145.4,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,33.15,-85.36,-6:00
18,USA Southeast,South Huntsville,Alabama,W4WBC  B,W4WBC  G,443.425,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,34.4905,-86.604167,-6:00
18,USA Southeast,South Huntsville,Alabama,W4WBC  C,W4WBC  G,145.36,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,34.4905,-86.604167,-6:00
18,USA Southeast,Tuscaloosa,Alabama,W4KCQ  B,W4KCQ  G,444.075,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,33.205333,-87.527667,-6:00
18,USA Southeast,Tuscaloosa,Alabama,W4KCQ  C,W4KCQ  G,146.605,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,33.205333,-87.527667,-6:00
18,USA Southeast,Cocoa,Florida,KJ4OXT B,KJ4OXT G,442.85,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,28.35,-80.75,-5:00
18,USA Southeast,Cocoa,Florida,KJ4OXT C,KJ4OXT G,147.03,DUP+,0.6,DV,OFF,88.5Hz,YES,Approximate,28.385,-80.742,-5:00
18,USA Southeast,Crestview,Florida,KO4EOC C,KO4EOC G,145.15,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,30.772833,-86.566,-6:00
18,USA Southeast,Fort Lauderdale,Florida,W4AB   B,W4AB   G,442.45,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,26.1145,-80.141667,-5:00
18,USA Southeast,Fort Pierce,Florida,W4AKH  B,W4AKH  G,444.5,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,27.44895,-80.32575,-5:00
18,USA Southeast,Freeport,Florida,WF4X   B,WF4X   G,443.1,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,30.514333,-86.2055,-6:00
18,USA Southeast,Freeport,Florida,WF4X   C,WF4X   G,146.9625,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,30.514333,-86.2055,-6:00
18,USA Southeast,Ft Lauderdale,Florida,W4BUG  B,W4BUG  G,442.2,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,26.206667,-80.1105,-5:00
18,USA Southeast,Ft Lauderdale,Florida,W4BUG  C,W4BUG  G,145.34,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,26.206667,-80.1105,-5:00
18,USA Southeast,Jacksonville,Florida,W4RNG  C,W4RNG  G,146.88,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,30.313333,-81.649333,-5:00
18,USA Southeast,Jacksonville Bea,Florida,KJ4RYG C,KJ4RYG G,145.36,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,29.12,-81.05,-5:00
18,USA Southeast,Lake Buena Vista,Florida,WD4WDW B,WD4WDW G,442,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,28.41545,-81.57455,-5:00
18,USA Southeast,Lakeland,Florida,KJ4ACN B,KJ4ACN G,444.775,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,27.9445,-81.911167,-5:00
18,USA Southeast,Lakeland,Florida,KJ4ACN C,KJ4ACN G,146.655,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,27.9445,-81.911167,-5:00
18,USA Southeast,Melbourne,Florida,K4RPT  B,K4RPT  G,442.025,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,28.078833,-80.605833,-5:00
18,USA Southeast,Miami,Florida,W4NVU  B,W4NVU  G,444.075,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,25.79,-80.22,-5:00
18,USA Southeast,Miami,Florida,W4NVU  C,W4NVU  G,147.06,DUP+,0.6,DV,OFF,88.5Hz,YES,Approximate,25.79,-80.22,-5:00
18,USA Southeast,Milton,Florida,KI4WZA B,KI4WZA G,444.925,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,30.588667,-87.072,-6:00
18,USA Southeast,Milton,Florida,KI4WZA C,KI4WZA G,147.33,DUP+,0.6,DV,OFF,88.5Hz,YES,Approximate,30.588667,-87.072,-6:00
18,USA Southeast,Ocala,Florida,KK4DFC C,KK4DFC G,146.79,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,29.187767,-82.13055,-8:00
18,USA Southeast,Ocala,Florida,KG4NXO B,KG4NXO G,443.875,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,29.2,-82.17,-5:00
18,USA Southeast,Ocala,Florida,KG4NXO C,KG4NXO G,145.17,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,29.2,-82.17,-5:00
18,USA Southeast,Orlando,Florida,K1XC   B,K1XC   G,443.275,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,28.552,-81.3555,-5:00
18,USA Southeast,Orlando,Florida,K1XC   C,K1XC   G,146.82,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,28.552,-81.3555,-5:00
18,USA Southeast,Orlando,Florida,KJ4MMC C,KJ4MMC G,145.29,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,28.552333,-81.336167,-5:00
18,USA Southeast,Orlando,Florida,W4AES  B,W4AES  G,443.625,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,28.524333,-81.386167,-5:00
18,USA Southeast,Palm Beach,Florida,K4WPB  C,K4WPB  G,145.32,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,26.4,-80.04,-5:00
18,USA Southeast,Palm Coast,Florida,KA4RES C,KA4RES G,145.32,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,29.5,-81.25,-5:00
18,USA Southeast,Palm Coast,Florida,KG4TCC B,KG4TCC G,442.325,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,29.48,-81.13,-5:00
18,USA Southeast,Sanford,Florida,W4PLB  B,W4PLB  G,442.3,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,28.816,-81.3315,-5:00
18,USA Southeast,Sanford,Florida,W4PLB  C,W4PLB  G,145.15,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,28.816,-81.3315,-5:00
18,USA Southeast,Starke,Florida,KJ4RYI C,KJ4RYI G,145.38,DUP+,0.6,DV,OFF,88.5Hz,YES,Approximate,29.55,-81.22,-5:00
18,USA Southeast,Sun City Center,Florida,W1SCC  B,W1SCC  G,442.45,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,27.71,-82.36,-5:00
18,USA Southeast,Tallahassee,Florida,NF4DG  B,NF4DG  G,443.45,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,30.458667,-84.279833,-5:00
18,USA Southeast,Tallahassee,Florida,NF4DG  C,NF4DG  G,146.835,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,30.458667,-84.279833,-5:00
18,USA Southeast,Tampa,Florida,W4RNT  B,W4RNT  G,444.8125,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,28.001167,-82.431833,-5:00
18,USA Southeast,Tavares,Florida,KJ4TJD B,KJ4TJD G,444.5,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,28.7615,-81.7305,-5:00
18,USA Southeast,Tavares,Florida,KK4KYK B,KK4KYK G,443.1,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,28.82,-81.7,-5:00
18,USA Southeast,Wesley Chapel,Florida,W4SRT  B,W4SRT  G,442.325,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,28.154,-82.312833,-5:00
18,USA Southeast,Albany,Georgia,KJ4KLD B,KJ4KLD G,440.7,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,32.852167,-84.701167,-5:00
18,USA Southeast,Albany,Georgia,KJ4KLD C,KJ4KLD G,144.96,DUP+,2.5,DV,OFF,88.5Hz,YES,Approximate,32.852167,-84.701167,-5:00
18,USA Southeast,Appling/Augusta,Georgia,KJ4PYA B,KJ4PYA G,440.65,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,33.53,-82.31,-5:00
18,USA Southeast,Appling/Augusta,Georgia,KJ4PYA C,KJ4PYA G,145.08,DUP+,1.4,DV,OFF,88.5Hz,YES,Approximate,33.53,-82.31,-5:00
18,USA Southeast,Athens/Jackson C,Georgia,KJ4PXY B,KJ4PXY G,440.6125,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,34.039667,-83.503333,-5:00
18,USA Southeast,Athens/Jackson C,Georgia,KJ4PXY C,KJ4PXY G,144.98,DUP+,2.5,DV,OFF,88.5Hz,YES,Approximate,34.039667,-83.503333,-5:00
18,USA Southeast,Atlanta,Georgia,W4DOC  B,W4DOC  G,440.6,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,33.770667,-84.386333,-5:00
18,USA Southeast,Atlanta,Georgia,W4DOC  C,W4DOC  G,145.35,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,33.770667,-84.386333,-5:00
18,USA Southeast,Buford,Georgia,KJ4BDF B,KJ4BDF G,440.725,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,34.109,-83.919,-5:00
18,USA Southeast,Carrollton,Georgia,W4FWD  B,W4FWD  G,444.075,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,33.565633,-85.01575,-5:00
18,USA Southeast,Cumming,Georgia,KI4SBA B,KI4SBA G,444.35,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,34.24,-84.16,-5:00
18,USA Southeast,Cumming,Georgia,KI4SBA C,KI4SBA G,145.2,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,34.24,-84.16,-5:00
18,USA Southeast,Dalton,Georgia,KA4RVT B,KA4RVT G,444.5,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,34.732667,-85.0175,-5:00
18,USA Southeast,Dalton,Georgia,KA4RVT C,KA4RVT G,145.33,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,34.73,-85.02,-5:00
18,USA Southeast,Doraville,Georgia,WB4HRO B,WB4HRO G,440.7125,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,33.9165,-84.259667,-5:00
18,USA Southeast,Dublin,Georgia,KJ4YNR B,KJ4YNR G,440.525,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,32.530833,-82.937833,-5:00
18,USA Southeast,Dublin,Georgia,KJ4YNR C,KJ4YNR G,145.18,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,32.530833,-82.937833,-5:00
18,USA Southeast,Ellijay,Georgia,W4HHH  B,W4HHH  G,443.9875,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,34.651333,-84.523667,-5:00
18,USA Southeast,Gray,Georgia,WR4DH  B,WR4DH  G,444.4875,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,32.965167,-83.663333,-5:00
18,USA Southeast,Gray,Georgia,WR4DH  C,WR4DH  G,145.04,DUP+,1.4,DV,OFF,88.5Hz,YES,Approximate,32.965167,-83.663333,-5:00
18,USA Southeast,Lawrenceville,Georgia,WD4STR B,WD4STR G,440.55,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,33.9592,-83.9915,-5:00
18,USA Southeast,Lawrenceville,Georgia,WD4STR C,WD4STR G,145.06,DUP+,1.4,DV,OFF,88.5Hz,YES,Approximate,33.9592,-83.9915,-5:00
18,USA Southeast,Macon,Georgia,WX4EMA B,WX4EMA G,440.625,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,32.84,-83.63,-5:00
18,USA Southeast,Macon,Georgia,WX4EMA C,WX4EMA G,145.34,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,32.84,-83.63,-5:00
18,USA Southeast,Pembroke,Georgia,KJ4GGV B,KJ4GGV G,440.7,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,32.146667,-81.617833,-5:00
18,USA Southeast,Pembroke,Georgia,KJ4GGV C,KJ4GGV G,145.28,DUP-,0.6,DV,OFF,88.5Hz,YES,Approximate,32.146667,-81.617833,-5:00
18,USA Southeast,Savannah,Georgia,KK4SGC B,KK4SGC G,440.5875,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,32.04,-81.08,-5:00
18,USA Southeast,Savannah,Georgia,KK4SGC C,KK4SGC G,144.94,DUP+,2.5,DV,OFF,88.5Hz,YES,Approximate,32.04,-81.08,-5:00
18,USA Southeast,Stone Mountain,Georgia,WX4GPB B,WX4GPB G,440.7,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,33.805167,-84.144333,-5:00
18,USA Southeast,Stone Mountain,Georgia,WX4GPB C,WX4GPB G,144.96,DUP+,2.5,DV,OFF,88.5Hz,YES,Approximate,33.805167,-84.144333,-5:00
18,USA Southeast,Tifton,Georgia,W4PVW  B,W4PVW  G,444.5625,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,31.466667,-83.478667,-5:00
18,USA Southeast,Valdosta,Georgia,W4VLD  B,W4VLD  G,443.7125,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,30.849167,-83.321833,-5:00
18,USA Southeast,Brandon,Mississi,K5RKN  B,K5RKN  G,444.825,DUP+,5,DV,OFF,88.5Hz,YES,Approximate,32.343167,-89.966833,-6:00
